13:21; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: N/m^2
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;SX (N/m^2)
1912  ;-3,90771  ;5,96069  ;5,54609  ;-7,75359e+02
10801  ;-0,32828  ;1,01311  ;2,24775  ;-7,77960e+02
2148  ;-5,52754  ;6,80318  ;5,32222  ;-7,78554e+02
8018  ;-10  ;4,69182  ;3,93329  ;-7,78956e+02
653  ;-7,41816  ;7,30092  ;4,90196  ;-7,81932e+02
5536  ;-8,07746  ;2,60755  ;4,64059  ;-7,82056e+02
2283  ;-0,758011  ;4,88026  ;4,67408  ;-7,82786e+02
737  ;-3,52748  ;6,92153  ;5,21684  ;-7,83401e+02
3087  ;-2,45451  ;3,25437  ;5,15266  ;-7,86030e+02
3103  ;-3,74514  ;2,68415  ;5,09687  ;-7,86117e+02
862  ;-1,48949  ;4,17164  ;5,00889  ;-7,86395e+02
1674  ;-3,94023  ;4,24431  ;5,55877  ;-7,88455e+02
7468  ;0  ;5,30817  ;3,93331  ;-7,89222e+02
1131  ;-1,24677  ;0,634045  ;1,88407  ;-7,90074e+02
5440  ;-5,78108  ;9,60579  ;1,88286  ;-7,92487e+02
1635  ;-7,10661  ;6,04232  ;5,42793  ;-7,93187e+02
7293  ;-6,19967  ;8,93984  ;3,37053  ;-7,95704e+02
1501  ;-0,716778  ;6,22174  ;4,4436  ;-7,97566e+02
4023  ;-5,04728  ;8,99284  ;3,24999  ;-7,97568e+02
11075  ;-9,2239  ;5,1183  ;4,67462  ;-7,98945e+02
3500  ;-6,1568  ;1,73183  ;4,25236  ;-8,05049e+02
10255  ;-2,65555  ;8,66041  ;3,82263  ;-8,05517e+02
4018  ;-8,6193  ;8,95079  ;3,18393  ;-8,12771e+02
1061  ;-7,67422  ;8,50333  ;3,80026  ;-8,13126e+02
2840  ;-7,85428  ;3,79261  ;5,17385  ;-8,13272e+02
2341  ;-3,14776  ;4,20253  ;5,47008  ;-8,13665e+02
7435  ;-6,50124  ;0,288726  ;1,44367  ;-8,20287e+02
2282  ;-0,64943  ;4,52389  ;4,4874  ;-8,22057e+02
1659  ;-4,96344  ;3,76512  ;5,50264  ;-8,24551e+02
2162  ;-8,73883  ;5,47014  ;4,93398  ;-8,24605e+02
2545  ;-4,85399  ;6,76151  ;5,38586  ;-8,24699e+02
3510  ;-5,52347  ;2,19088  ;4,68994  ;-8,26414e+02
6617  ;-2,36712  ;1,06989  ;3,28589  ;-8,26695e+02
3507  ;-1,91624  ;9,6489  ;1,65882  ;-8,28375e+02
661  ;-5,61445  ;5,50368  ;5,5656  ;-8,30441e+02
7562  ;-4,73962  ;0,68578  ;2,43796  ;-8,32179e+02
3190  ;-5,23784  ;2,65189  ;5,00113  ;-8,34687e+02
461  ;-10  ;6,31128  ;3,68022  ;-8,35838e+02
7907  ;-8,96188  ;9,21353  ;2,43436  ;-8,35842e+02
8930  ;-1,06632  ;7,79464  ;4,04801  ;-8,36168e+02
2661  ;-7,84197  ;7,05457  ;4,85926  ;-8,36940e+02
11166  ;-3,66447  ;0,74852  ;2,44253  ;-8,39252e+02
462  ;-10  ;3,68776  ;3,68476  ;-8,41566e+02
1923  ;-3,03269  ;6,00199  ;5,46112  ;-8,41875e+02
5472  ;-3,45198  ;8,09664  ;4,41968  ;-8,44129e+02
7413  ;-9,67924  ;1,90503  ;3,18844  ;-8,44275e+02
2763  ;-3,72862  ;1,79859  ;4,31693  ;-8,44496e+02
9859  ;-7,95102  ;0,322921  ;1,53197  ;-8,46040e+02
238  ;0  ;6,31256  ;3,68578  ;-8,46558e+02
3955  ;-2,2388  ;4,01226  ;5,24435  ;-8,53825e+02
1844  ;-4,70254  ;2,67148  ;5,00081  ;-8,56910e+02
933  ;-8,26578  ;6,80823  ;4,81655  ;-8,57661e+02
740  ;-4,33372  ;7,05638  ;5,13954  ;-8,58619e+02
3796  ;-8,31459  ;3,83631  ;4,98838  ;-8,58797e+02
8384  ;-0,346145  ;3,93081  ;4,14623  ;-8,59742e+02
683  ;-6,69724  ;9,30728  ;2,1166  ;-8,59755e+02
3371  ;-7,45652  ;5,57587  ;5,3516  ;-8,60017e+02
10264  ;-0,3041  ;2,34012  ;3,47538  ;-8,61214e+02
3631  ;-7,70238  ;5,12686  ;5,35162  ;-8,61517e+02
237  ;0  ;3,68892  ;3,68012  ;-8,63050e+02
1594  ;-2,54422  ;0,636813  ;1,94459  ;-8,63816e+02
1866  ;-3,9306  ;6,98895  ;5,17819  ;-8,64045e+02
2335  ;-2,34537  ;4,61203  ;5,32281  ;-8,65025e+02
4523  ;-6,99923  ;1,3612  ;3,85769  ;-8,65213e+02
5917  ;-3,25693  ;0,371704  ;1,79024  ;-8,65341e+02
1803  ;-4,22259  ;2,20622  ;4,65559  ;-8,67075e+02
7915  ;-1,43188  ;4,84517  ;4,97621  ;-8,68375e+02
2115  ;-3,53167  ;4,41854  ;5,49109  ;-8,70071e+02
2761  ;-4,35832  ;1,7678  ;4,35615  ;-8,70500e+02
1059  ;-6,30418  ;8,57856  ;3,77016  ;-8,71751e+02
2030  ;-5,60257  ;4,9213  ;5,63887  ;-8,73329e+02
975  ;-7,62583  ;4,18586  ;5,26252  ;-8,76120e+02
10803  ;0  ;1,34152  ;2,19438  ;-8,77322e+02
3380  ;-8,26364  ;7,81387  ;4,27971  ;-8,79359e+02
2922  ;-7,12218  ;8,10276  ;4,37366  ;-8,80093e+02
2028  ;-5,08772  ;4,90099  ;5,65198  ;-8,80585e+02
4647  ;-2,75194  ;8,28787  ;4,11787  ;-8,82732e+02
2165  ;-8,57958  ;5,10105  ;4,98616  ;-8,84273e+02
5055  ;-4,93787  ;1,08033  ;3,29384  ;-8,84721e+02
3153  ;-1,82863  ;1,74838  ;3,89125  ;-8,85203e+02
10476  ;-2,95556  ;9,36784  ;1,9474  ;-8,86173e+02
1672  ;-4,44704  ;4,20756  ;5,49784  ;-8,87105e+02
7440  ;-5,49692  ;0,323208  ;1,35444  ;-8,88446e+02
1525  ;-6,38133  ;0,62428  ;2,11969  ;-8,88964e+02
1232  ;-4,47812  ;9,32249  ;2,0476  ;-8,90598e+02
654  ;-6,35941  ;6,66072  ;5,24303  ;-8,91267e+02
3247  ;-6,9892  ;8,54095  ;3,78521  ;-8,92543e+02
1422  ;-9,28841  ;3,84136  ;4,3877  ;-8,92595e+02
7720  ;-5,32487  ;9,2945  ;2,43593  ;-8,93259e+02
3480  ;-6,47689  ;4,61374  ;5,49854  ;-8,93423e+02
6392  ;-2,81872  ;1,51967  ;3,86875  ;-8,94535e+02
10621  ;-7,54085  ;1,17192  ;3,32359  ;-8,95612e+02
2967  ;-2,82311  ;5,47791  ;5,39939  ;-8,95887e+02
2347  ;-2,63644  ;5,1018  ;5,40892  ;-8,98589e+02
1623  ;-6,88878  ;6,98082  ;5,07249  ;-8,99306e+02
4434  ;-8,04029  ;0,977084  ;3,08145  ;-9,02530e+02
1798  ;-4,05405  ;3,52688  ;5,31819  ;-9,02682e+02
1471  ;-0,6082  ;2,04009  ;3,46926  ;-9,03018e+02
8034  ;-1,86166  ;7,88287  ;4,31042  ;-9,03783e+02
2843  ;-6,78602  ;3,86117  ;5,35558  ;-9,05169e+02
4646  ;-2,99612  ;7,93841  ;4,49873  ;-9,05583e+02
4602  ;-1,9374  ;5,77089  ;5,12321  ;-9,07873e+02
1152  ;-1,49271  ;6,31033  ;4,82853  ;-9,09467e+02
11445  ;-5,22667  ;0,658485  ;2,34326  ;-9,09694e+02
2004  ;-6,89868  ;3,36192  ;5,21932  ;-9,09759e+02
1914  ;-4,26644  ;5,77609  ;5,49745  ;-9,11517e+02
6687  ;-4,39359  ;1,10279  ;3,43578  ;-9,12911e+02
3086  ;-3,25487  ;3,23983  ;5,18835  ;-9,13003e+02
10945  ;0  ;4,7123  ;3,86327  ;-9,15041e+02
7721  ;-5,28108  ;9,60579  ;1,88286  ;-9,15141e+02
4216  ;-10  ;5,2877  ;3,86326  ;-9,18600e+02
7092  ;-0,358389  ;6,26715  ;4,06469  ;-9,18879e+02
1861  ;-2,97185  ;6,82492  ;5,08639  ;-9,20750e+02
4521  ;-6,99775  ;1,75776  ;4,21017  ;-9,23913e+02
9777  ;-5,82865  ;9,25635  ;2,50228  ;-9,25167e+02
8303  ;-1,10474  ;6,26603  ;4,63606  ;-9,27109e+02
7756  ;-1,55992  ;9,35868  ;2,2035  ;-9,27131e+02
3783  ;-9,29051  ;8,95799  ;2,48255  ;-9,29748e+02
10927  ;-6,93556  ;0,61789  ;2,08074  ;-9,29755e+02
3799  ;-8,33705  ;3,17689  ;4,7592  ;-9,30341e+02
5634  ;-5,65558  ;8,59342  ;3,71597  ;-9,30755e+02
10191  ;-9,30969  ;1,56309  ;3,15434  ;-9,33080e+02
1860  ;-3,19115  ;7,20286  ;4,89339  ;-9,34679e+02
6461  ;-1,72947  ;5,20523  ;5,08884  ;-9,36492e+02
7908  ;-8,67536  ;9,51895  ;1,9335  ;-9,36743e+02
1300  ;-7,48979  ;0,6115  ;2,04179  ;-9,38477e+02
4769  ;-1,69219  ;8,48144  ;3,65562  ;-9,39393e+02
3908  ;-6,73051  ;4,97722  ;5,47584  ;-9,41311e+02
3953  ;-2,71841  ;3,639  ;5,20243  ;-9,44823e+02
1973  ;-5,2934  ;6,46592  ;5,37012  ;-9,47296e+02
1921  ;-3,45978  ;5,76295  ;5,45456  ;-9,49961e+02
2758  ;-4,39219  ;1,47499  ;3,8466  ;-9,50072e+02
8348  ;-1,23376  ;1,2091  ;3,04037  ;-9,50097e+02
1637  ;-6,5882  ;5,95361  ;5,39703  ;-9,50930e+02
8355  ;-1,77716  ;1,07635  ;3,19149  ;-9,51144e+02
2425  ;-6,58214  ;2,05803  ;4,3364  ;-9,51517e+02
7414  ;-9,67924  ;2,35923  ;3,4345  ;-9,54906e+02
1127  ;-8,54646  ;4,27327  ;4,89157  ;-9,55591e+02
10651  ;-0,351893  ;2,81474  ;3,69047  ;-9,57965e+02
3088  ;-2,15255  ;2,602  ;4,64649  ;-9,58407e+02
1772  ;-5,70093  ;3,49004  ;5,30145  ;-9,58894e+02
4435  ;-8,58396  ;1,29921  ;3,28948  ;-9,60716e+02
4809  ;-8,87588  ;8,09411  ;3,67778  ;-9,63352e+02
3152  ;-2,41859  ;1,74192  ;3,98565  ;-9,68443e+02
707  ;-4,85608  ;2,27512  ;4,62651  ;-9,68865e+02
5538  ;-8,91743  ;4,05732  ;4,63963  ;-9,69833e+02
3620  ;-8,08614  ;4,22957  ;5,07704  ;-9,73571e+02
5084  ;-5,58092  ;1,72329  ;4,21568  ;-9,74433e+02
10308  ;-10  ;8,65848  ;2,19438  ;-9,76391e+02
1164  ;-5,00697  ;8,60827  ;3,66179  ;-9,77964e+02
3624  ;-7,26847  ;2,13505  ;4,3837  ;-9,77978e+02
4643  ;-1,95446  ;6,51933  ;4,89224  ;-9,77985e+02
1272  ;-7,88185  ;1,63805  ;3,80123  ;-9,78830e+02
8568  ;-3,76417  ;8,93556  ;3,2773  ;-9,81376e+02
1054  ;-6,03619  ;7,9828  ;4,35157  ;-9,83844e+02
735  ;-2,41622  ;6,72832  ;4,95595  ;-9,84762e+02
6056  ;-7,29157  ;9,62517  ;0,99375  ;-9,89873e+02
3367  ;-6,47721  ;5,35226  ;5,44479  ;-9,93410e+02
2921  ;-7,59466  ;7,74088  ;4,43826  ;-9,93734e+02
3954  ;-2,61708  ;4,22485  ;5,26507  ;-9,94730e+02
6371  ;-9,6442  ;3,76456  ;4,03623  ;-9,95350e+02
3829  ;-6,82042  ;7,71053  ;4,55859  ;-9,98530e+02
6104  ;-0,313401  ;8,05611  ;3,12297  ;-9,99509e+02
5280  ;-3,94463  ;9,351  ;1,9772  ;-1,00150e+03
962  ;-4,91624  ;1,49012  ;3,74401  ;-1,00267e+03
4555  ;-8,3261  ;6,31654  ;4,84921  ;-1,00334e+03
4453  ;-1,72972  ;3,71647  ;4,8803  ;-1,00471e+03
6074  ;-1,2263  ;2,09453  ;3,98334  ;-1,00521e+03
2393  ;-5,99455  ;7,4513  ;4,83105  ;-1,00612e+03
5085  ;-5,55525  ;1,40944  ;3,8132  ;-1,01124e+03
6389  ;-3,15856  ;1,14739  ;3,23333  ;-1,01358e+03
2658  ;-0,353574  ;7,17345  ;3,65988  ;-1,01987e+03
1658  ;-5,09617  ;3,47054  ;5,25758  ;-1,02402e+03
10479  ;-4,36276  ;0,341702  ;1,44032  ;-1,02594e+03
5539  ;-8,93989  ;3,3979  ;4,41046  ;-1,02948e+03
3465  ;-6,21912  ;4,96288  ;5,47574  ;-1,03039e+03
1868  ;-3,64701  ;7,36108  ;4,81434  ;-1,03075e+03
3909  ;-7,19142  ;5,11212  ;5,35174  ;-1,03292e+03
8524  ;-8,17207  ;9,01122  ;3,03781  ;-1,03399e+03
10504  ;-0,661045  ;1,64306  ;3,12061  ;-1,03488e+03
11382  ;-0,698038  ;3,58101  ;4,25589  ;-1,03741e+03
5482  ;-1,48615  ;6,67244  ;4,63323  ;-1,03786e+03
1867  ;-4,05013  ;7,4285  ;4,77569  ;-1,03817e+03
11416  ;-1,09818  ;6,62815  ;4,44076  ;-1,03962e+03
1057  ;-4,81043  ;7,8596  ;4,47803  ;-1,04054e+03
819  ;-8,38641  ;5,82486  ;4,88186  ;-1,04148e+03
1873  ;-3,87536  ;6,50596  ;5,18337  ;-1,04434e+03
852  ;-0,60657  ;4,87509  ;4,36246  ;-1,04456e+03
1642  ;-5,75301  ;6,23287  ;5,36533  ;-1,04497e+03
4202  ;-4,9087  ;8,23394  ;4,06991  ;-1,04628e+03
3894  ;-4,57208  ;7,45799  ;4,80878  ;-1,04651e+03
2344  ;-2,84523  ;4,68092  ;5,33239  ;-1,04674e+03
1656  ;-4,56087  ;3,49013  ;5,25725  ;-1,04776e+03
10858  ;-5,82967  ;0,773407  ;2,38493  ;-1,04962e+03
2441  ;-7,1638  ;2,79619  ;4,80367  ;-1,05261e+03
5103  ;-1,7219  ;4,48827  ;4,98781  ;-1,05278e+03
1799  ;-4,05983  ;3,15003  ;5,09911  ;-1,05491e+03
7213  ;-10  ;7,86686  ;2,79283  ;-1,05648e+03
10486  ;-1,9235  ;0,321588  ;1,49211  ;-1,05663e+03
8407  ;-8,69095  ;1,74687  ;3,64525  ;-1,05772e+03
4772  ;-1,10359  ;8,5571  ;3,37239  ;-1,05903e+03
4707  ;-8,33531  ;2,19713  ;4,23862  ;-1,05995e+03
3282  ;-3,81851  ;5,57835  ;5,40591  ;-1,06399e+03
5855  ;-8,77527  ;6,46825  ;4,56422  ;-1,06429e+03
3997  ;-5,5751  ;8,37438  ;4,11958  ;-1,06466e+03
8111  ;-1,12512  ;5,58189  ;4,70899  ;-1,06521e+03
3370  ;-6,93812  ;5,48715  ;5,3207  ;-1,06843e+03
3231  ;-5,42331  ;7,9212  ;4,4148  ;-1,07149e+03
8109  ;-0,711963  ;6,60722  ;4,14912  ;-1,07269e+03
1327  ;-3,70677  ;8,57355  ;3,57255  ;-1,07291e+03
1160  ;-8,59138  ;2,95443  ;4,43322  ;-1,07322e+03
4720  ;-4,35687  ;8,59091  ;3,61717  ;-1,07532e+03
4827  ;-3,18508  ;1,50051  ;3,68961  ;-1,07595e+03
6105  ;-0,313401  ;7,60263  ;3,36986  ;-1,08251e+03
5172  ;-5,41229  ;1,08671  ;3,30417  ;-1,08330e+03
4802  ;-9,2323  ;7,73581  ;3,68458  ;-1,08386e+03
5094  ;-3,19055  ;1,93545  ;4,20946  ;-1,08480e+03
11247  ;-8,9515  ;4,69722  ;4,62736  ;-1,08616e+03
9305  ;-9,64238  ;6,21977  ;3,99605  ;-1,08717e+03
3238  ;-6,17018  ;8,28068  ;4,06086  ;-1,09014e+03
8453  ;-8,69689  ;2,06102  ;3,9637  ;-1,09175e+03
8523  ;-8,57931  ;9,01674  ;2,757  ;-1,09244e+03
2382  ;-4,91884  ;5,79703  ;5,35775  ;-1,09339e+03
3800  ;-8,56892  ;3,61385  ;4,66239  ;-1,09339e+03
7490  ;-0,716919  ;8,4536  ;3,1199  ;-1,09388e+03
3085  ;-2,95291  ;2,58746  ;4,68219  ;-1,09683e+03
1599  ;-9,35655  ;5,12118  ;4,36316  ;-1,09719e+03
10852  ;-7,07536  ;9,33697  ;2,02763  ;-1,09723e+03
3772  ;-1,93144  ;6,12329  ;4,932  ;-1,09752e+03
1540  ;-9,35849  ;2,07122  ;3,40556  ;-1,09919e+03
4498  ;-1,9479  ;6,88144  ;4,69693  ;-1,09961e+03
673  ;-3,5591  ;3,98592  ;5,26127  ;-1,10452e+03
5053  ;-4,88616  ;1,88262  ;4,18526  ;-1,10503e+03
1769  ;-6,19184  ;3,18018  ;5,06756  ;-1,10505e+03
1087  ;-9,28476  ;6,12826  ;4,31189  ;-1,10608e+03
10254  ;-2,93846  ;8,75302  ;3,46741  ;-1,10629e+03
812  ;-1,47959  ;7,03456  ;4,43792  ;-1,10799e+03
176  ;0  ;9,11759  ;1,39006  ;-1,11017e+03
1564  ;-4,51975  ;0,701006  ;2,03224  ;-1,11022e+03
3166  ;-2,79043  ;2,1577  ;4,32636  ;-1,11165e+03
1639  ;-6,24253  ;6,04032  ;5,31626  ;-1,11206e+03
1857  ;-2,63551  ;7,10626  ;4,76294  ;-1,11357e+03
1625  ;-7,49718  ;6,6428  ;4,94407  ;-1,11369e+03
3280  ;-3,4158  ;5,27303  ;5,34387  ;-1,11477e+03
739  ;-3,76653  ;7,80063  ;4,41185  ;-1,11535e+03
3633  ;-7,84688  ;4,63627  ;5,12437  ;-1,11622e+03
4011  ;-4,28848  ;7,83012  ;4,44494  ;-1,11678e+03
2437  ;-7,4234  ;3,36553  ;4,92228  ;-1,11864e+03
1031  ;-1,96994  ;3,26131  ;4,75171  ;-1,12148e+03
10800  ;-0,900995  ;1,00908  ;2,4226  ;-1,12430e+03
2662  ;-7,92099  ;6,39646  ;4,90137  ;-1,12518e+03
734  ;-2,85481  ;7,48419  ;4,56994  ;-1,12720e+03
9581  ;-4,41764  ;8,92703  ;3,27255  ;-1,12775e+03
6071  ;-0,965145  ;1,79708  ;3,35524  ;-1,12825e+03
1804  ;-3,98597  ;2,12173  ;4,33433  ;-1,12854e+03
1966  ;-4,27848  ;6,57338  ;5,14472  ;-1,12901e+03
9816  ;-9,58705  ;2,80102  ;3,65495  ;-1,12981e+03
2343  ;-3,22913  ;4,89692  ;5,35341  ;-1,12991e+03
10501  ;0  ;2,13314  ;2,79283  ;-1,13147e+03
1612  ;-7,45349  ;9,36665  ;1,93866  ;-1,13355e+03
1972  ;-4,65158  ;5,22484  ;5,42875  ;-1,14155e+03
3641  ;-8,30719  ;4,67997  ;4,9389  ;-1,14267e+03
8473  ;-6,76837  ;8,9298  ;3,19431  ;-1,14363e+03
1678  ;-4,65743  ;4,74529  ;5,4344  ;-1,14393e+03
8602  ;-9,32065  ;5,62472  ;4,33752  ;-1,14408e+03
8617  ;-9,54982  ;7,21452  ;3,65484  ;-1,14816e+03
2131  ;-2,39319  ;6,33229  ;4,99571  ;-1,15094e+03
8562  ;-2,40965  ;8,82821  ;3,30401  ;-1,15121e+03
5838  ;-8,83559  ;5,97656  ;4,59687  ;-1,15452e+03
3392  ;-8,70407  ;6,91695  ;4,45484  ;-1,15864e+03
1624  ;-6,9678  ;6,32271  ;5,11461  ;-1,15894e+03
8627  ;-8,87148  ;5,47302  ;4,62251  ;-1,15973e+03
4529  ;-6,9611  ;1,17286  ;3,36123  ;-1,15993e+03
2149  ;-6,75001  ;7,19404  ;4,77168  ;-1,16408e+03
6746  ;-4,06817  ;1,11123  ;3,07564  ;-1,16442e+03
4017  ;-8,90794  ;8,7612  ;2,80519  ;-1,16700e+03
1808  ;-3,57988  ;2,68477  ;4,75388  ;-1,16758e+03
10441  ;-0,351893  ;3,33912  ;3,78977  ;-1,16888e+03
399  ;-10  ;0,882413  ;1,39006  ;-1,17614e+03
2392  ;-5,87825  ;6,89102  ;4,95982  ;-1,17686e+03
809  ;-2,37017  ;5,93625  ;5,03546  ;-1,18393e+03
2422  ;-6,47747  ;2,71917  ;4,75637  ;-1,18635e+03
3838  ;-4,86541  ;7,08884  ;4,90808  ;-1,18739e+03
6072  ;-1,46952  ;2,43859  ;4,14553  ;-1,18745e+03
4553  ;-7,98131  ;5,90477  ;4,93402  ;-1,18942e+03
2989  ;-3,31067  ;7,64241  ;4,49089  ;-1,19034e+03
1153  ;-2,36644  ;8,1831  ;3,80822  ;-1,19114e+03
7826  ;-2,62108  ;1,10575  ;3,11986  ;-1,19173e+03
2920  ;-7,2335  ;7,47034  ;4,51683  ;-1,19290e+03
7680  ;-0,808492  ;9,6301  ;1,08696  ;-1,19411e+03
4637  ;-2,1672  ;7,25937  ;4,50393  ;-1,19774e+03
1971  ;-4,11294  ;5,2117  ;5,38277  ;-1,19949e+03
1675  ;-4,11879  ;4,73215  ;5,38841  ;-1,19966e+03
1045  ;-1,32209  ;1,55406  ;3,24123  ;-1,20048e+03
2166  ;-8,22717  ;5,45576  ;4,93404  ;-1,20254e+03
4719  ;-4,29769  ;8,22026  ;4,07902  ;-1,20518e+03
8356  ;-2,21263  ;1,02326  ;2,98746  ;-1,20523e+03
5651  ;-3,73665  ;8,18709  ;3,9922  ;-1,20582e+03
10488  ;-0,655993  ;2,51471  ;3,68435  ;-1,20819e+03
3499  ;-5,85047  ;2,09757  ;4,30706  ;-1,20904e+03
10760  ;-8,10559  ;9,38113  ;1,89977  ;-1,21101e+03
9745  ;-3,03484  ;8,38048  ;3,76265  ;-1,21299e+03
711  ;-5,78226  ;3,95143  ;5,22715  ;-1,21463e+03
2844  ;-7,08229  ;4,25804  ;5,1472  ;-1,21539e+03
9229  ;-7,00124  ;0,288726  ;1,44367  ;-1,21582e+03
8305  ;-1,27189  ;5,2376  ;4,70773  ;-1,21760e+03
2765  ;-3,4174  ;2,25501  ;4,39805  ;-1,21991e+03
4645  ;-2,61063  ;7,83364  ;4,18908  ;-1,22212e+03
11076  ;-5,00679  ;0,673711  ;1,93754  ;-1,22264e+03
10320  ;-6,12969  ;9,25943  ;2,07514  ;-1,22733e+03
9524  ;-0,434674  ;0,429637  ;1,45621  ;-1,22796e+03
3178  ;-6,54807  ;1,68322  ;3,8354  ;-1,22949e+03
4762  ;-1,65974  ;8,75918  ;3,18866  ;-1,23379e+03
821  ;-8,06792  ;5,08667  ;4,98622  ;-1,23455e+03
4462  ;-1,33686  ;3,12532  ;4,32557  ;-1,23622e+03
742  ;-4,22323  ;6,09039  ;5,14991  ;-1,23904e+03
9606  ;0  ;7,83802  ;2,75179  ;-1,23911e+03
4452  ;-1,99361  ;4,10109  ;4,93007  ;-1,24254e+03
1299  ;-8,76197  ;0,659074  ;1,87199  ;-1,24270e+03
11136  ;-9,23125  ;3,39808  ;4,11707  ;-1,24452e+03
6791  ;-5,93758  ;0,635348  ;1,98127  ;-1,24456e+03
7469  ;-0,366435  ;5,58729  ;4,04873  ;-1,24529e+03
5636  ;-5,49704  ;8,90683  ;3,20435  ;-1,24631e+03
3882  ;-8,03051  ;8,14455  ;3,80742  ;-1,24674e+03
2757  ;-4,12548  ;1,78301  ;3,9666  ;-1,24743e+03
2659  ;-0,353574  ;6,65263  ;3,77021  ;-1,25063e+03
1671  ;-4,06592  ;3,94917  ;5,20033  ;-1,25258e+03
10325  ;-9,6804  ;8,66474  ;2,55321  ;-1,25538e+03
9070  ;0  ;8,59124  ;2,13466  ;-1,25647e+03
8021  ;-9,63525  ;4,4626  ;4,05271  ;-1,25961e+03
866  ;-1,95432  ;4,80491  ;4,96673  ;-1,26181e+03
1802  ;-4,61945  ;2,19063  ;4,30525  ;-1,26264e+03
11246  ;-9,31511  ;4,40548  ;4,35204  ;-1,26734e+03
3281  ;-3,71023  ;4,90638  ;5,32073  ;-1,26809e+03
1876  ;-3,42742  ;6,30822  ;5,09183  ;-1,26961e+03
10622  ;-0,674391  ;5,56613  ;4,34158  ;-1,27274e+03
1801  ;-3,56488  ;3,60907  ;5,04219  ;-1,27319e+03
1483  ;-1,21912  ;9,3639  ;1,83528  ;-1,27417e+03
4526  ;-7,42763  ;1,82374  ;3,86033  ;-1,27445e+03
655  ;-7,5762  ;5,98469  ;4,98618  ;-1,27482e+03
3296  ;-6,07692  ;5,65547  ;5,24499  ;-1,27621e+03
2759  ;-4,0947  ;1,46435  ;3,53193  ;-1,27917e+03
7040  ;-4,13183  ;8,92541  ;2,91359  ;-1,28393e+03
2839  ;-7,19495  ;3,75878  ;5,01094  ;-1,28548e+03
6462  ;-1,56948  ;5,59765  ;4,82036  ;-1,28964e+03
10389  ;-9,58705  ;3,32128  ;3,76561  ;-1,29259e+03
7867  ;-10  ;2,16224  ;2,75187  ;-1,29547e+03
7722  ;-5,02014  ;9,26704  ;2,04064  ;-1,29580e+03
1807  ;-4,21336  ;2,75367  ;4,7248  ;-1,29582e+03
8279  ;-2,71439  ;9,66558  ;1,03717  ;-1,29593e+03
6081  ;-1,86723  ;2,69327  ;4,40579  ;-1,29640e+03
4021  ;-8,88061  ;8,52339  ;3,07719  ;-1,29900e+03
10500  ;0  ;2,58719  ;3,03358  ;-1,30005e+03
5054  ;-4,64038  ;1,06969  ;2,97917  ;-1,30126e+03
1774  ;-5,1775  ;3,93192  ;5,18327  ;-1,30213e+03
9688  ;-10  ;1,40879  ;2,13469  ;-1,30546e+03
4316  ;-7,33591  ;4,62152  ;5,1245  ;-1,30566e+03
3229  ;-5,10376  ;7,49046  ;4,57732  ;-1,30581e+03
3246  ;-7,36153  ;8,07155  ;3,96597  ;-1,30829e+03
2416  ;-5,81883  ;5,26609  ;5,27594  ;-1,30840e+03
1961  ;-4,63127  ;6,75159  ;4,95597  ;-1,31046e+03
7129  ;-1,02547  ;3,46094  ;4,3789  ;-1,31212e+03
4640  ;-1,48846  ;7,35466  ;4,11945  ;-1,31270e+03
1277  ;-0,703786  ;2,98933  ;3,89943  ;-1,31400e+03
1636  ;-6,4494  ;6,23399  ;5,08371  ;-1,31552e+03
1352  ;-5,49384  ;0,646416  ;1,84284  ;-1,31844e+03
8281  ;-3,22877  ;9,66558  ;1,0152  ;-1,31895e+03
4224  ;-2,16224  ;5,37058  ;5,0011  ;-1,32017e+03
8081  ;-1,09337  ;7,01363  ;4,14628  ;-1,32037e+03
3218  ;-5,71664  ;7,55205  ;4,51409  ;-1,32425e+03
6281  ;-7,82206  ;5,53568  ;4,9862  ;-1,33013e+03
11283  ;-9,39021  ;8,53987  ;2,80679  ;-1,33054e+03
2755  ;-4,61875  ;1,47948  ;3,42933  ;-1,33724e+03
4761  ;-2,07549  ;8,9063  ;3,04384  ;-1,33911e+03
9091  ;-8,88274  ;2,95462  ;4,13983  ;-1,34052e+03
2117  ;-5,30398  ;5,24579  ;5,28905  ;-1,34090e+03
2766  ;-3,55692  ;1,91629  ;4,03032  ;-1,34169e+03
3092  ;-2,23384  ;3,64593  ;4,80149  ;-1,34197e+03
668  ;-4,57274  ;3,91242  ;5,1394  ;-1,34213e+03
1042  ;-2,50202  ;1,54114  ;3,43003  ;-1,34315e+03
1654  ;-5,43318  ;3,31771  ;4,99308  ;-1,34617e+03
3167  ;-2,03383  ;2,10871  ;4,04366  ;-1,34890e+03
3226  ;-6,54251  ;7,81128  ;4,24163  ;-1,35034e+03
1095  ;-5,56215  ;9,21158  ;2,03367  ;-1,35198e+03
3177  ;-5,81641  ;1,72276  ;3,80606  ;-1,35258e+03
4704  ;-7,84232  ;2,25645  ;4,19014  ;-1,35275e+03
8616  ;-9,54982  ;6,69023  ;3,7542  ;-1,35745e+03
3390  ;-9,1922  ;6,59872  ;4,07003  ;-1,35939e+03
