13:36; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 10
Unidades: N/m^2
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;SX (N/m^2)
10206  ;-1,17485  ;0,977169  ;0,312884  ;-2,47590e+06
11182  ;-8,59702  ;1,99628  ;0,442968  ;-2,48114e+06
10266  ;-1,38583  ;1,48658  ;0,312884  ;-2,48229e+06
7820  ;-8,01788  ;8,42627  ;0,338361  ;-2,48250e+06
9900  ;-1,32008  ;6,98558  ;0,485592  ;-2,48260e+06
7761  ;-5,48834  ;8,9393  ;0,28256  ;-2,48405e+06
8642  ;-4,78196  ;8,26885  ;0,371186  ;-2,48423e+06
10905  ;-5,98834  ;8,9393  ;0,28256  ;-2,48531e+06
5925  ;-0,833635  ;2,70443  ;0,544792  ;-2,48554e+06
10265  ;-1,91311  ;1,62848  ;0,333585  ;-2,48906e+06
9884  ;-8,12854  ;1,60253  ;0,333854  ;-2,49006e+06
8581  ;-3,98294  ;7,67374  ;0,407867  ;-2,49093e+06
10972  ;-6,00303  ;7,64681  ;0,397258  ;-2,49283e+06
9864  ;-8,0345  ;0,651639  ;0,333854  ;-2,49380e+06
3001  ;-8,72659  ;6,03639  ;0,5208  ;-2,49411e+06
3464  ;-2,44845  ;8,65152  ;0,367445  ;-2,49425e+06
8555  ;-5,23834  ;8,50629  ;0,28256  ;-2,49544e+06
5957  ;-3,4895  ;7,67988  ;0,407867  ;-2,49553e+06
3408  ;-1,32704  ;8,06764  ;0,422208  ;-2,49559e+06
7029  ;-0,808632  ;4,18494  ;0,548208  ;-2,49676e+06
10420  ;-6,492  ;7,65258  ;0,397258  ;-2,49729e+06
8554  ;-5,73834  ;8,50629  ;0,28256  ;-2,49859e+06
10419  ;-6,73152  ;8,11072  ;0,397258  ;-2,50219e+06
8707  ;-9,06996  ;2,29539  ;0,442968  ;-2,50346e+06
10421  ;-6,23152  ;8,11072  ;0,397258  ;-2,50538e+06
6956  ;-0,857694  ;7,77222  ;0,422208  ;-2,50984e+06
5090  ;-4,28196  ;8,26885  ;0,371186  ;-2,51005e+06
2901  ;-1,67235  ;8,9868  ;0,345808  ;-2,51160e+06
8582  ;-4,50782  ;7,80512  ;0,371186  ;-2,51257e+06
7421  ;-5,22468  ;1,60317  ;0,32023  ;-2,51313e+06
7028  ;-0,808632  ;3,68494  ;0,548208  ;-2,51401e+06
5958  ;-3,24274  ;8,13402  ;0,407867  ;-2,51584e+06
2903  ;-1,34363  ;8,72375  ;0,345808  ;-2,52021e+06
3824  ;-2,6985  ;8,23703  ;0,367445  ;-2,52207e+06
7648  ;-3,22917  ;9,02285  ;0,30316  ;-2,52471e+06
5232  ;-0,887062  ;6,73558  ;0,485592  ;-2,52779e+06
4916  ;-4,44676  ;1,4226  ;0,315232  ;-2,53272e+06
7423  ;-5,72468  ;1,60317  ;0,32023  ;-2,53589e+06
3825  ;-2,47994  ;7,81368  ;0,367445  ;-2,53648e+06
3373  ;-2,11826  ;8,15703  ;0,367445  ;-2,53725e+06
9069  ;-0,890139  ;7,24068  ;0,485592  ;-2,53836e+06
5088  ;-3,75708  ;8,13747  ;0,407867  ;-2,54385e+06
7422  ;-5,49857  ;2,06752  ;0,32023  ;-2,54445e+06
6200  ;-9,15961  ;5,78639  ;0,5208  ;-2,54512e+06
4904  ;-6,4635  ;1,44311  ;0,314207  ;-2,54760e+06
7523  ;-2,33002  ;6,06548  ;0,46886  ;-2,54943e+06
9866  ;-8,33921  ;1,09293  ;0,333854  ;-2,55246e+06
6365  ;-9,08066  ;1,81028  ;0,442968  ;-2,55321e+06
3286  ;-2,31026  ;6,55715  ;0,46886  ;-2,55550e+06
7147  ;-9,15961  ;6,28639  ;0,5208  ;-2,55764e+06
6364  ;-8,61218  ;1,41653  ;0,333854  ;-2,55806e+06
2276  ;-9,64601  ;0,917622  ;0,366678  ;-2,56621e+06
10062  ;-7,48279  ;8,59097  ;0,3182  ;-2,56851e+06
5426  ;-1,85206  ;6,29714  ;0,46886  ;-2,56886e+06
5425  ;-1,85206  ;6,79714  ;0,46886  ;-2,57160e+06
7118  ;-7,65885  ;5,51183  ;0,476467  ;-2,57636e+06
1755  ;-3,31124  ;6,24611  ;0,451918  ;-2,57738e+06
6589  ;-7,54606  ;1,48442  ;0,319338  ;-2,58051e+06
8302  ;-0,902109  ;1,30091  ;0,312884  ;-2,58068e+06
8793  ;-8,69708  ;8,6386  ;0,325701  ;-2,58117e+06
3406  ;-0,851241  ;8,31935  ;0,422208  ;-2,58412e+06
8904  ;-2,54321  ;2,33599  ;0,33434  ;-2,58920e+06
7922  ;-8,44536  ;8,1628  ;0,325701  ;-2,58971e+06
1753  ;-2,81008  ;5,85526  ;0,451918  ;-2,59092e+06
8311  ;-4,69676  ;1,85561  ;0,315232  ;-2,59206e+06
1754  ;-2,79032  ;6,34693  ;0,451918  ;-2,59533e+06
11054  ;-5,80021  ;7,18879  ;0,38245  ;-2,59634e+06
7018  ;-1,41905  ;6,54714  ;0,46886  ;-2,59785e+06
2304  ;-7,28712  ;1,89569  ;0,319338  ;-2,59839e+06
7933  ;-7,22769  ;8,16103  ;0,3182  ;-2,59939e+06
4903  ;-6,2135  ;1,87612  ;0,314207  ;-2,59958e+06
2934  ;-8,12758  ;5,23671  ;0,476467  ;-2,59999e+06
7205  ;-3,93008  ;2,30919  ;0,315232  ;-2,60014e+06
7087  ;-7,65754  ;6,01928  ;0,418164  ;-2,60066e+06
7851  ;-9,70672  ;8,97374  ;0,414091  ;-2,60076e+06
2305  ;-6,72787  ;1,87947  ;0,314207  ;-2,60228e+06
10909  ;-7,63104  ;4,03318  ;0,416609  ;-2,60268e+06
8318  ;-6,48104  ;2,33376  ;0,314207  ;-2,60281e+06
2935  ;-8,12758  ;5,73671  ;0,476467  ;-2,60426e+06
8371  ;-4,42457  ;2,31991  ;0,315232  ;-2,60447e+06
11135  ;-6,18396  ;6,67484  ;0,38245  ;-2,60600e+06
7932  ;-7,43487  ;7,75995  ;0,3182  ;-2,60906e+06
7823  ;-7,77821  ;8,12163  ;0,3182  ;-2,61126e+06
9438  ;-5,9874  ;2,34047  ;0,314207  ;-2,61173e+06
7206  ;-3,45817  ;2,3442  ;0,308597  ;-2,61174e+06
8905  ;-2,76266  ;1,91253  ;0,33434  ;-2,61177e+06
3265  ;-1,26268  ;4,96663  ;0,419937  ;-2,61280e+06
10455  ;-7,64554  ;3,54599  ;0,416609  ;-2,61287e+06
7088  ;-7,66851  ;6,51168  ;0,418164  ;-2,61531e+06
6270  ;-3,75489  ;6,64192  ;0,374698  ;-2,61642e+06
8340  ;-2,99104  ;2,31748  ;0,308597  ;-2,61753e+06
10009  ;-1,50529  ;2,51733  ;0,330357  ;-2,61798e+06
9543  ;0  ;1,75835  ;0,434705  ;-2,61815e+06
9691  ;-7,50555  ;2,3192  ;0,319338  ;-2,61830e+06
8286  ;-1,26268  ;4,46663  ;0,419937  ;-2,61971e+06
8925  ;-5,84335  ;2,82328  ;0,364799  ;-2,62114e+06
11134  ;-6,28918  ;7,19455  ;0,38245  ;-2,62145e+06
8310  ;-4,19676  ;1,85561  ;0,315232  ;-2,62192e+06
11312  ;-5,56474  ;6,84389  ;0,374951  ;-2,62296e+06
6590  ;-7,86679  ;1,97721  ;0,319338  ;-2,62367e+06
8760  ;-6,22637  ;3,33567  ;0,364799  ;-2,62441e+06
10080  ;-4,1356  ;7,15298  ;0,374698  ;-2,62487e+06
5765  ;-3,23396  ;6,74274  ;0,374698  ;-2,62496e+06
8903  ;-2,183  ;1,99374  ;0,33434  ;-2,63011e+06
5764  ;-3,64216  ;7,15912  ;0,374698  ;-2,63126e+06
9285  ;-10  ;8,74164  ;0,434705  ;-2,63169e+06
7086  ;-8,12627  ;6,24416  ;0,418164  ;-2,63267e+06
9637  ;-5,03431  ;2,16647  ;0,323275  ;-2,63373e+06
11311  ;-5,29323  ;6,44177  ;0,374951  ;-2,63653e+06
7077  ;-3,65132  ;3,31025  ;0,354985  ;-2,63737e+06
7964  ;-8,93986  ;7,83261  ;0,325701  ;-2,63886e+06
10456  ;-8,09951  ;3,80555  ;0,416609  ;-2,63899e+06
7021  ;-3,13171  ;3,21128  ;0,354985  ;-2,64006e+06
11310  ;-5,94849  ;6,32994  ;0,374951  ;-2,64083e+06
9477  ;-4,03528  ;2,80142  ;0,354985  ;-2,64200e+06
3201  ;-1,26005  ;5,98392  ;0,387241  ;-2,64201e+06
9481  ;-4,76212  ;2,63076  ;0,323275  ;-2,64261e+06
8762  ;-6,712  ;3,79255  ;0,387996  ;-2,64310e+06
8924  ;-6,33699  ;2,81657  ;0,364799  ;-2,64384e+06
9478  ;-4,43358  ;3,1163  ;0,35456  ;-2,64384e+06
7022  ;-2,64829  ;3,13325  ;0,345645  ;-2,64441e+06
6409  ;-10  ;1,26525  ;0,422877  ;-2,64523e+06
11029  ;-5,59888  ;5,96289  ;0,374951  ;-2,64526e+06
8339  ;-3,2105  ;1,89402  ;0,308597  ;-2,64576e+06
10454  ;-8,09951  ;3,30555  ;0,416609  ;-2,64622e+06
9433  ;-5,58175  ;3,2354  ;0,361468  ;-2,64775e+06
10751  ;-7,22059  ;4,17741  ;0,387996  ;-2,64853e+06
3200  ;-1,26005  ;5,48392  ;0,387241  ;-2,64937e+06
10384  ;-5,03485  ;3,03713  ;0,323275  ;-2,64973e+06
8576  ;-7,00327  ;7,7301  ;0,312632  ;-2,64978e+06
9584  ;-3,36336  ;3,7439  ;0,374612  ;-2,65029e+06
11131  ;-8,12282  ;6,75849  ;0,418164  ;-2,65049e+06
11033  ;-7,6382  ;4,48186  ;0,387424  ;-2,65087e+06
7011  ;-4,42803  ;6,7877  ;0,350156  ;-2,65221e+06
9540  ;-3,05737  ;2,71267  ;0,345645  ;-2,65251e+06
11373  ;-6,86171  ;5,0879  ;0,389066  ;-2,65271e+06
7006  ;-2,35934  ;5,48968  ;0,389173  ;-2,65325e+06
9638  ;-5,3082  ;2,63082  ;0,323275  ;-2,65328e+06
7203  ;-3,54079  ;2,79071  ;0,354985  ;-2,65341e+06
10207  ;-3,72485  ;1,89063  ;0,308597  ;-2,65345e+06
7891  ;-5,96477  ;3,74779  ;0,361468  ;-2,65362e+06
7080  ;-4,04962  ;3,62513  ;0,35456  ;-2,65402e+06
2937  ;-8,65897  ;5,0579  ;0,384563  ;-2,65411e+06
7981  ;-7,28524  ;5,36626  ;0,389066  ;-2,65486e+06
10006  ;-1,54526  ;1,96796  ;0,330357  ;-2,65499e+06
11177  ;-4,70631  ;3,52268  ;0,35456  ;-2,65557e+06
7980  ;-7,2855  ;4,81876  ;0,389066  ;-2,65609e+06
8352  ;-2,19008  ;2,89307  ;0,345645  ;-2,65639e+06
6068  ;-8,6276  ;4,05197  ;0,374356  ;-2,65649e+06
9434  ;-5,3084  ;3,64171  ;0,361468  ;-2,65661e+06
2302  ;-7,05399  ;2,28237  ;0,313697  ;-2,65796e+06
10752  ;-7,23508  ;3,69022  ;0,387996  ;-2,65831e+06
2994  ;-8,6276  ;4,55197  ;0,374356  ;-2,65901e+06
7892  ;-5,60181  ;4,09175  ;0,361468  ;-2,65939e+06
10406  ;-2,86327  ;4,13536  ;0,374612  ;-2,65940e+06
10917  ;-6,64071  ;6,23938  ;0,366282  ;-2,65940e+06
7221  ;-6,28524  ;4,05585  ;0,367792  ;-2,65961e+06
11051  ;-4,41004  ;3,91569  ;0,35456  ;-2,65984e+06
2939  ;-8,65897  ;5,5579  ;0,384563  ;-2,66060e+06
9390  ;-7,68215  ;7,01767  ;0,322011  ;-2,66139e+06
7979  ;-7,75397  ;5,09113  ;0,389066  ;-2,66154e+06
7013  ;-4,04732  ;6,27664  ;0,350156  ;-2,66170e+06
7012  ;-4,70217  ;6,3854  ;0,350156  ;-2,66183e+06
8374  ;-2,59025  ;2,68595  ;0,345645  ;-2,66394e+06
10627  ;-2,92605  ;7,71956  ;0,312645  ;-2,66408e+06
7253  ;-4,97424  ;7,67766  ;0,293016  ;-2,66451e+06
7895  ;-5,92228  ;4,39981  ;0,367792  ;-2,66465e+06
9256  ;-6,30463  ;5,95663  ;0,365023  ;-2,66474e+06
7220  ;-6,79383  ;4,44071  ;0,367792  ;-2,66505e+06
5928  ;-3,67368  ;5,33327  ;0,364878  ;-2,66512e+06
5756  ;0  ;8,73475  ;0,422873  ;-2,66539e+06
10916  ;-7,15069  ;5,85839  ;0,366282  ;-2,66556e+06
7222  ;-6,37004  ;4,70985  ;0,367792  ;-2,66577e+06
11317  ;-4,06832  ;5,69826  ;0,364878  ;-2,66650e+06
10448  ;-3,1976  ;5,60216  ;0,364878  ;-2,66711e+06
7019  ;-2,84374  ;3,64494  ;0,374612  ;-2,66736e+06
10669  ;-3,69877  ;5,99301  ;0,364878  ;-2,66752e+06
9447  ;-2,21574  ;2,579  ;0,323364  ;-2,66791e+06
10775  ;-4,41687  ;5,98189  ;0,350156  ;-2,66799e+06
11130  ;-5,95502  ;5,58959  ;0,365023  ;-2,66807e+06
10755  ;-6,69653  ;3,25577  ;0,313697  ;-2,66832e+06
9585  ;-3,75155  ;3,99009  ;0,355678  ;-2,66867e+06
9255  ;-6,39108  ;5,29729  ;0,365023  ;-2,66874e+06
5763  ;-3,17281  ;7,26542  ;0,312645  ;-2,66977e+06
9254  ;-6,81461  ;5,57565  ;0,365023  ;-2,66980e+06
8605  ;-6,65854  ;6,75224  ;0,312632  ;-2,66998e+06
5213  ;-6,80715  ;2,73667  ;0,313697  ;-2,67210e+06
10984  ;-3,72775  ;4,65039  ;0,355678  ;-2,67246e+06
7254  ;-5,24575  ;7,21376  ;0,293016  ;-2,67275e+06
7959  ;-6,76376  ;7,27196  ;0,312632  ;-2,67303e+06
9391  ;-7,71311  ;7,48304  ;0,322011  ;-2,67308e+06
8724  ;-8,13646  ;7,26448  ;0,322011  ;-2,67377e+06
5778  ;-0,829663  ;5,21663  ;0,419937  ;-2,67384e+06
8351  ;-1,81557  ;2,78611  ;0,323364  ;-2,67461e+06
9236  ;-8,63857  ;3,0583  ;0,341108  ;-2,67477e+06
10985  ;-4,11196  ;4,28065  ;0,355678  ;-2,67477e+06
10915  ;-7,16165  ;6,35078  ;0,366282  ;-2,67484e+06
10538  ;-3,25146  ;4,38155  ;0,355678  ;-2,67534e+06
7249  ;-7,68261  ;3,06504  ;0,308691  ;-2,67543e+06
10639  ;-8,63857  ;3,5583  ;0,341108  ;-2,67696e+06
3287  ;-2,76461  ;6,84905  ;0,312645  ;-2,68096e+06
7958  ;-7,17948  ;6,86364  ;0,312632  ;-2,68167e+06
9701  ;-8,09665  ;2,27549  ;0,308691  ;-2,68186e+06
10754  ;-7,21961  ;3,15344  ;0,313697  ;-2,68313e+06
5926  ;-3,32176  ;4,96672  ;0,353035  ;-2,68316e+06
2995  ;-8,10667  ;4,75423  ;0,387424  ;-2,68489e+06
7822  ;-8,05646  ;7,84472  ;0,322011  ;-2,68528e+06
3203  ;-1,88138  ;5,22135  ;0,389173  ;-2,68573e+06
9829  ;0  ;1,25835  ;0,434705  ;-2,68617e+06
10005  ;-1,07228  ;2,26733  ;0,330357  ;-2,68636e+06
11032  ;-8,10667  ;4,25423  ;0,387424  ;-2,68638e+06
5214  ;-7,27242  ;2,70588  ;0,313697  ;-2,68683e+06
11307  ;-4,97424  ;6,81164  ;0,293016  ;-2,68794e+06
7957  ;-7,21045  ;7,32901  ;0,312632  ;-2,68809e+06
5235  ;-0,827034  ;6,23392  ;0,387241  ;-2,68917e+06
7255  ;-4,7001  ;7,21393  ;0,293016  ;-2,69017e+06
7248  ;-7,73542  ;2,61748  ;0,308691  ;-2,69058e+06
9623  ;-2,84568  ;5,23561  ;0,353035  ;-2,69206e+06
3202  ;-1,88138  ;5,72135  ;0,389173  ;-2,69238e+06
9622  ;-2,84547  ;4,69787  ;0,353035  ;-2,69316e+06
8637  ;-4,95614  ;6,13389  ;0,323094  ;-2,69362e+06
5968  ;-2,70749  ;7,29621  ;0,312645  ;-2,69518e+06
9925  ;-4,95506  ;3,90061  ;0,32299  ;-2,69527e+06
7247  ;-8,13659  ;2,8246  ;0,308691  ;-2,69534e+06
6080  ;-9,09198  ;4,8079  ;0,384563  ;-2,69730e+06
5777  ;-0,829663  ;4,71663  ;0,419937  ;-2,69942e+06
8638  ;-5,26179  ;5,655  ;0,323094  ;-2,69963e+06
9007  ;-5,24846  ;4,35065  ;0,32299  ;-2,69979e+06
6067  ;-9,06062  ;3,80197  ;0,374356  ;-2,70099e+06
8639  ;-4,67084  ;5,73037  ;0,323094  ;-2,70124e+06
9008  ;-4,65879  ;4,29362  ;0,32299  ;-2,70259e+06
9009  ;-4,88211  ;4,65552  ;0,32299  ;-2,70264e+06
8342  ;-2,38541  ;5,04673  ;0,328383  ;-2,70369e+06
9671  ;-4,88374  ;5,35754  ;0,323094  ;-2,70404e+06
10736  ;-10  ;8,24165  ;0,434705  ;-2,70409e+06
9450  ;-2,33267  ;3,97928  ;0,31424  ;-2,70692e+06
6377  ;-6,06225  ;4,99446  ;0,320305  ;-2,70715e+06
5923  ;-0,400622  ;2,95443  ;0,544792  ;-2,70747e+06
9446  ;-1,85553  ;2,23675  ;0,323364  ;-2,70764e+06
8290  ;-2,3852  ;4,509  ;0,328383  ;-2,70859e+06
6378  ;-5,61449  ;4,68443  ;0,320305  ;-2,70922e+06
9291  ;-5,24814  ;4,9893  ;0,320305  ;-2,70930e+06
10944  ;-4,33309  ;4,5937  ;0,31664  ;-2,70960e+06
8345  ;-2,31315  ;3,48886  ;0,31424  ;-2,71003e+06
8647  ;-4,34351  ;5,32843  ;0,31664  ;-2,71015e+06
6379  ;-5,62619  ;5,28676  ;0,320305  ;-2,71038e+06
10004  ;-1,06154  ;1,78229  ;0,330357  ;-2,71130e+06
8648  ;-4,55641  ;4,9556  ;0,31664  ;-2,71161e+06
5929  ;-3,94887  ;4,96344  ;0,31664  ;-2,71391e+06
8711  ;-9,07158  ;2,8083  ;0,341108  ;-2,71431e+06
7963  ;-8,96013  ;8,30988  ;0,325701  ;-2,71712e+06
3183  ;-0,827034  ;5,73392  ;0,387241  ;-2,71758e+06
10284  ;-2,35704  ;6,92613  ;0,27411  ;-2,71779e+06
6066  ;-9,06062  ;4,30197  ;0,374356  ;-2,71860e+06
7183  ;-8,6007  ;7,02689  ;0,291126  ;-2,72167e+06
7431  ;-1,85493  ;3,74868  ;0,31424  ;-2,72179e+06
9575  ;0  ;2,23562  ;0,454982  ;-2,72330e+06
6197  ;-9,09198  ;5,3079  ;0,384563  ;-2,72492e+06
7432  ;-1,85493  ;3,24868  ;0,31424  ;-2,72598e+06
7698  ;-1,93824  ;7,71665  ;0,27411  ;-2,72621e+06
9420  ;-8,60415  ;6,51255  ;0,291126  ;-2,72663e+06
8725  ;-8,55095  ;7,51453  ;0,322011  ;-2,72681e+06
9235  ;-9,07158  ;3,3083  ;0,341108  ;-2,72882e+06
10678  ;-8,5696  ;2,5746  ;0,308691  ;-2,73378e+06
10633  ;-2,29992  ;7,3733  ;0,27411  ;-2,73455e+06
8289  ;-1,90745  ;4,7784  ;0,328383  ;-2,73837e+06
8291  ;-1,90745  ;4,2784  ;0,328383  ;-2,73867e+06
10632  ;-1,89884  ;7,16612  ;0,27411  ;-2,73990e+06
7430  ;-1,42192  ;3,49868  ;0,31424  ;-2,74151e+06
10650  ;-1,4689  ;7,42122  ;0,27411  ;-2,76748e+06
8539  ;-0,375619  ;3,93494  ;0,548208  ;-2,76795e+06
8014  ;-9,50297  ;2,04539  ;0,442968  ;-2,77489e+06
5755  ;0  ;8,23475  ;0,422873  ;-2,77510e+06
7123  ;-10  ;1,76525  ;0,422877  ;-2,78942e+06
5933  ;0  ;2,73562  ;0,454982  ;-2,79731e+06
7181  ;-9,01519  ;7,27693  ;0,291126  ;-2,81175e+06
8890  ;-0,45405  ;6,98558  ;0,485592  ;-2,81198e+06
7146  ;-9,59262  ;6,03639  ;0,5208  ;-2,81301e+06
9051  ;-0,378856  ;9,6301  ;0,3892  ;-2,81705e+06
7182  ;-9,03716  ;6,76255  ;0,291126  ;-2,82707e+06
6947  ;-0,421605  ;8,01712  ;0,422208  ;-2,83224e+06
9832  ;-0,47984  ;1,03594  ;0,312884  ;-2,83785e+06
8716  ;-10  ;7,26438  ;0,454982  ;-2,87826e+06
8265  ;0  ;7,25  ;0,433013  ;-2,88345e+06
8682  ;0  ;3,75  ;0,433013  ;-2,90358e+06
9396  ;-10  ;7,76438  ;0,454982  ;-2,91341e+06
7747  ;0  ;7,75  ;0,433013  ;-2,91668e+06
8012  ;-10  ;2,25  ;0,433013  ;-2,91923e+06
10011  ;0  ;3,25  ;0,433013  ;-2,92427e+06
9675  ;-10  ;2,75  ;0,433013  ;-2,93070e+06
6971  ;0  ;6,75  ;0,433013  ;-2,94022e+06
10899  ;-10  ;6,25  ;0,433013  ;-2,94371e+06
10014  ;-0,639266  ;2,01733  ;0,330357  ;-2,94726e+06
5937  ;0  ;4,25  ;0,433013  ;-2,94819e+06
6970  ;0  ;6,25  ;0,433013  ;-2,94862e+06
9394  ;-10  ;5,75  ;0,433013  ;-2,95426e+06
6958  ;0  ;5,25  ;0,433013  ;-2,96016e+06
5938  ;0  ;4,75  ;0,433013  ;-2,97798e+06
9679  ;-9,39484  ;8,06824  ;0,325701  ;-2,98124e+06
4951  ;-10  ;3,75  ;0,433013  ;-2,98351e+06
3181  ;0  ;5,75  ;0,433013  ;-2,98404e+06
9006  ;-5,22154  ;4,67833  ;0  ;-2,98584e+06
650  ;-4,85519  ;4,98321  ;0  ;-2,98590e+06
9290  ;-5,23324  ;5,28067  ;0  ;-2,98597e+06
8645  ;-4,64229  ;5,35603  ;0  ;-2,98632e+06
9005  ;-4,63187  ;4,62131  ;0  ;-2,98650e+06
646  ;-5,58789  ;4,37346  ;0  ;-2,98683e+06
649  ;-4,4294  ;5,72886  ;0  ;-2,98717e+06
648  ;-5,6113  ;5,57813  ;0  ;-2,98769e+06
8644  ;-4,03476  ;5,36387  ;0  ;-2,98799e+06
647  ;-4,40855  ;4,25941  ;0  ;-2,98808e+06
632  ;-5,54302  ;7,34014  ;0  ;-2,98816e+06
10943  ;-4,02434  ;4,62914  ;0  ;-2,98829e+06
6374  ;-6,03565  ;4,6835  ;0  ;-2,98852e+06
6376  ;-6,04735  ;5,28583  ;0  ;-2,98853e+06
9923  ;-4,70482  ;3,86639  ;0  ;-2,98859e+06
9004  ;-4,99822  ;4,31643  ;0  ;-2,98860e+06
8634  ;-5,30565  ;6,05702  ;0  ;-2,98860e+06
8635  ;-5,02035  ;5,6535  ;0  ;-2,98879e+06
9924  ;-5,29449  ;3,92342  ;0  ;-2,98896e+06
6375  ;-5,59959  ;4,9758  ;0  ;-2,98897e+06
7893  ;-5,95086  ;4,0295  ;0  ;-2,98900e+06
8636  ;-4,7147  ;6,13238  ;0  ;-2,98919e+06
11308  ;-4,05985  ;6,02362  ;0  ;-2,98931e+06
644  ;-6,48341  ;4,99354  ;0  ;-2,98935e+06
642  ;-3,64013  ;4,99888  ;0  ;-2,98939e+06
11129  ;-5,96091  ;5,94518  ;0  ;-2,98947e+06
643  ;-5  ;6,5359  ;0  ;-2,98981e+06
8646  ;-4,24766  ;4,99104  ;0  ;-2,98991e+06
10983  ;-4,04813  ;3,96885  ;0  ;-2,99019e+06
645  ;-5,00109  ;3,47338  ;0  ;-2,99118e+06
641  ;-6,31383  ;3,68554  ;0  ;-2,99162e+06
638  ;-3,6903  ;6,31837  ;0  ;-2,99202e+06
8718  ;-10  ;6,75  ;0,433013  ;-2,99227e+06
10982  ;-3,66392  ;4,33859  ;0  ;-2,99330e+06
640  ;-3,68772  ;3,67829  ;0  ;-2,99359e+06
639  ;-6,31052  ;6,31223  ;0  ;-2,99381e+06
10668  ;-3,66521  ;5,65863  ;0  ;-2,99392e+06
9431  ;-5,27444  ;3,06707  ;0  ;-2,99421e+06
7009  ;-4,34515  ;6,42714  ;0  ;-2,99451e+06
9252  ;-6,39697  ;5,65288  ;0  ;-2,99462e+06
11306  ;-5,27151  ;6,93802  ;0  ;-2,99479e+06
11176  ;-4,3444  ;3,57584  ;0  ;-2,99482e+06
7218  ;-6,39862  ;4,33954  ;0  ;-2,99522e+06
11309  ;-5,65526  ;6,42406  ;0  ;-2,99538e+06
7008  ;-4,72586  ;6,93819  ;0  ;-2,99542e+06
9432  ;-5,65746  ;3,57946  ;0  ;-2,99576e+06
8922  ;-5,93081  ;3,17314  ;0  ;-2,99604e+06
7219  ;-6,90721  ;4,72439  ;0  ;-2,99608e+06
10980  ;-4,72836  ;3,06701  ;0  ;-2,99639e+06
9251  ;-6,90695  ;5,27189  ;0  ;-2,99645e+06
7010  ;-4,07101  ;6,82943  ;0  ;-2,99719e+06
9621  ;-3,16383  ;4,73004  ;0  ;-2,99747e+06
11133  ;-5,92677  ;6,82618  ;0  ;-2,99764e+06
9620  ;-3,16405  ;5,26777  ;0  ;-2,99778e+06
7217  ;-6,82242  ;4,07039  ;0  ;-2,99819e+06
11124  ;-4,07168  ;3,16946  ;0  ;-2,99828e+06
1752  ;-3,18913  ;5,92752  ;0  ;-2,99864e+06
9673  ;-10  ;3,25  ;0,433013  ;-2,99889e+06
6075  ;-10  ;4,75  ;0,433013  ;-2,99976e+06
10537  ;-3,18763  ;4,06974  ;0  ;-2,99981e+06
8923  ;-6,42445  ;3,16643  ;0  ;-2,99981e+06
9253  ;-6,82051  ;5,93124  ;0  ;-2,99984e+06
8604  ;-6,41575  ;6,83195  ;0  ;-2,99996e+06
636  ;-2,68797  ;5,53667  ;0  ;-3,00049e+06
5896  ;-0,39665  ;4,96663  ;0,419937  ;-3,00155e+06
631  ;-4,45172  ;7,34049  ;0  ;-3,00163e+06
10750  ;-6,83691  ;3,58321  ;0  ;-3,00201e+06
626  ;-7,33049  ;5,55025  ;0  ;-3,00240e+06
635  ;-2,68754  ;4,4612  ;0  ;-3,00244e+06
627  ;-7,33101  ;4,45525  ;0  ;-3,00275e+06
8341  ;-2,68775  ;4,99893  ;0  ;-3,00340e+06
11123  ;-3,57718  ;3,15875  ;0  ;-3,00360e+06
621  ;-4,45564  ;2,66063  ;0  ;-3,00402e+06
1750  ;-2,66821  ;6,02834  ;0  ;-3,00440e+06
6945  ;-10  ;5,25  ;0,433013  ;-3,00454e+06
7084  ;-7,34145  ;6,04265  ;0  ;-3,00468e+06
6269  ;-3,57757  ;6,83557  ;0  ;-3,00483e+06
8603  ;-6,83147  ;6,42363  ;0  ;-3,00496e+06
10923  ;-5,00171  ;2,66069  ;0  ;-3,00499e+06
620  ;-5,54779  ;2,66075  ;0  ;-3,00516e+06
10287  ;-3,1681  ;3,57932  ;0  ;-3,00538e+06
9449  ;-2,66801  ;3,97078  ;0  ;-3,00621e+06
2275  ;-9,64601  ;0,417622  ;0,366678  ;-3,00648e+06
1751  ;-3,16937  ;6,41919  ;0  ;-3,00694e+06
10749  ;-7,3455  ;3,96806  ;0  ;-3,00838e+06
8652  ;-3,95828  ;7,34662  ;0  ;-3,00851e+06
5762  ;-3,05665  ;6,93638  ;0  ;-3,00974e+06
8921  ;-6,04143  ;2,65404  ;0  ;-3,00980e+06
7251  ;-4,99737  ;7,34031  ;0  ;-3,01001e+06
10753  ;-6,94753  ;3,0641  ;0  ;-3,01001e+06
8369  ;-3,96114  ;2,64992  ;0  ;-3,01028e+06
7978  ;-7,33075  ;5,00275  ;0  ;-3,01034e+06
7955  ;-6,9367  ;6,94335  ;0  ;-3,01048e+06
7419  ;-5,77389  ;2,1964  ;0  ;-3,01051e+06
10971  ;-6,032  ;7,3459  ;0  ;-3,01091e+06
7252  ;-4,72586  ;7,80422  ;0  ;-3,01138e+06
11174  ;-3,05756  ;3,05978  ;0  ;-3,01167e+06
