13:22; lunes; abril 20; 2026
Nombre de estudio:Análisis estático 1
Unidades: mm
Referencia seleccionada: Todos
Nodo  ;X (mm)  ;Y (mm)  ;Z (mm)  ;UY (mm)
11238  ;-6,07136  ;8,02155  ;9,3061  ;-4,50171e-06
6527  ;-1,60587  ;2,30844  ;9,27279  ;-4,50205e-06
1243  ;-4,95307  ;7,30504  ;9,32685  ;-4,50227e-06
3841  ;-4,73665  ;8,47466  ;9,30552  ;-4,50274e-06
7603  ;-8,29247  ;0,631543  ;9,24521  ;-4,50285e-06
10827  ;-6,66018  ;7,18938  ;9,3175  ;-4,50346e-06
664  ;-5,13607  ;2,85784  ;9,33307  ;-4,50389e-06
5186  ;-7,9151  ;3,13211  ;9,30146  ;-4,50402e-06
7275  ;-5,16596  ;1,77902  ;9,31375  ;-4,50438e-06
9624  ;-4,73252  ;7,63697  ;9,32481  ;-4,50458e-06
1572  ;-2,6479  ;7,22867  ;9,30691  ;-4,50460e-06
11184  ;-3,1492  ;7,55228  ;9,31151  ;-4,50544e-06
8424  ;-9,11839  ;1,36656  ;9,24791  ;-4,50572e-06
11191  ;-7,30091  ;8,69272  ;9,28269  ;-4,50588e-06
3067  ;-9,40228  ;8,36201  ;9,25039  ;-4,50646e-06
1532  ;-4,52942  ;4,97575  ;9,35904  ;-4,50655e-06
9267  ;-4,08123  ;7,92239  ;9,31944  ;-4,50667e-06
7365  ;-6,34586  ;2,51395  ;9,32309  ;-4,50673e-06
6850  ;-5,41606  ;4,65387  ;9,3593  ;-4,50685e-06
1608  ;-3,65049  ;7,87589  ;9,31612  ;-4,50706e-06
1165  ;-4,51196  ;7,96889  ;9,32276  ;-4,50718e-06
3516  ;-8,91896  ;9,66153  ;9,23712  ;-4,50736e-06
9123  ;-5,88464  ;2,40676  ;9,32815  ;-4,50768e-06
940  ;-0,768748  ;9,23813  ;9,23872  ;-4,50778e-06
11472  ;-7,58255  ;8,94212  ;9,27721  ;-4,50807e-06
6977  ;-6,2341  ;6,35899  ;9,34613  ;-4,50817e-06
7069  ;-6,38852  ;8,41409  ;9,30804  ;-4,50832e-06
7072  ;-6,90351  ;8,52469  ;9,29794  ;-4,50833e-06
1340  ;-6,8077  ;3,35317  ;9,33428  ;-4,50843e-06
6351  ;-1,19667  ;2,5296  ;9,28396  ;-4,50910e-06
3097  ;-0,50242  ;1,37531  ;9,25043  ;-4,50985e-06
1079  ;-7,20906  ;7,30641  ;9,31974  ;-4,51040e-06
6004  ;-9,61672  ;8,89665  ;9,24444  ;-4,51047e-06
7363  ;-6,61758  ;2,79202  ;9,33444  ;-4,51176e-06
7606  ;-8,64224  ;0,974481  ;9,26211  ;-4,51211e-06
6237  ;-1,09396  ;1,66907  ;9,27093  ;-4,51234e-06
5110  ;-1,20018  ;0,617011  ;9,25541  ;-4,51321e-06
8170  ;-7,49076  ;3,12907  ;9,32927  ;-4,51389e-06
8908  ;-2,41681  ;7,01485  ;9,32568  ;-4,51430e-06
7228  ;-4,70043  ;1,58051  ;9,32986  ;-4,51442e-06
10536  ;-4,829  ;4,66788  ;9,37602  ;-4,51490e-06
4286  ;-2,52655  ;3,66392  ;9,33975  ;-4,51492e-06
11455  ;-4,71337  ;2,46058  ;9,34765  ;-4,51513e-06
1246  ;-2,80997  ;2,74043  ;9,33255  ;-4,51617e-06
10914  ;-7,51737  ;6,68029  ;9,33726  ;-4,51661e-06
8754  ;-2,9419  ;8,42636  ;9,31483  ;-4,51736e-06
6832  ;-4,55218  ;2,82682  ;9,35914  ;-4,51783e-06
1248  ;-6,03126  ;0,858058  ;9,32047  ;-4,51800e-06
7226  ;-4,45043  ;1,1475  ;9,32986  ;-4,51855e-06
9874  ;-6,4072  ;7,46716  ;9,34624  ;-4,51866e-06
8212  ;-8,4214  ;7,09982  ;9,31976  ;-4,52009e-06
10593  ;-8,82404  ;7,58539  ;9,30521  ;-4,52111e-06
9003  ;-5,37031  ;2,33057  ;9,35726  ;-4,52134e-06
10583  ;-7,35348  ;7,75223  ;9,33324  ;-4,52283e-06
7711  ;-2,65054  ;7,66152  ;9,33586  ;-4,52329e-06
9216  ;-2,30594  ;7,35068  ;9,33641  ;-4,52388e-06
10290  ;-1,05569  ;8,63491  ;9,28737  ;-4,52407e-06
1603  ;-2,18572  ;6,80102  ;9,34446  ;-4,52413e-06
11185  ;-3,15184  ;7,98512  ;9,34047  ;-4,52421e-06
678  ;-5,12858  ;4,36001  ;9,393  ;-4,52424e-06
7668  ;-3,11416  ;2,40307  ;9,3486  ;-4,52474e-06
3362  ;-6,95608  ;7,5842  ;9,34849  ;-4,52522e-06
6147  ;-2,64861  ;2,28997  ;9,34023  ;-4,52586e-06
10354  ;-8,85083  ;3,54659  ;9,33608  ;-4,52647e-06
9616  ;-8,27936  ;3,34189  ;9,34304  ;-4,52666e-06
1530  ;-4,29067  ;2,06333  ;9,36224  ;-4,52737e-06
1351  ;-9,06688  ;2,04725  ;9,30633  ;-4,52750e-06
1193  ;-7,91912  ;2,57989  ;9,33841  ;-4,52767e-06
10340  ;-7,60417  ;7,29453  ;9,34712  ;-4,52781e-06
4921  ;-8,493  ;2,31357  ;9,32237  ;-4,52782e-06
11330  ;-6,93907  ;2,96349  ;9,36416  ;-4,52783e-06
8851  ;-6,27913  ;1,43786  ;9,3459  ;-4,52784e-06
5419  ;-5,81791  ;1,33067  ;9,35096  ;-4,52873e-06
4288  ;-2,42904  ;3,10233  ;9,35801  ;-4,52935e-06
10610  ;-3,85451  ;2,06452  ;9,36344  ;-4,53008e-06
8163  ;-2,41932  ;2,62659  ;9,35319  ;-4,53133e-06
10941  ;-1,58951  ;6,92296  ;9,34641  ;-4,53182e-06
4869  ;-7,37123  ;4,2271  ;9,38183  ;-4,53215e-06
10942  ;-2,07485  ;7,13686  ;9,35519  ;-4,53357e-06
1477  ;-3,41834  ;2,0657  ;9,36465  ;-4,53360e-06
4968  ;-7,71047  ;2,28438  ;9,34909  ;-4,53390e-06
4918  ;-8,01685  ;1,92149  ;9,33658  ;-4,53425e-06
11351  ;-2,9528  ;1,95261  ;9,35629  ;-4,53439e-06
4920  ;-8,59072  ;1,65517  ;9,32054  ;-4,53445e-06
1590  ;-7,49789  ;8,19805  ;9,34673  ;-4,53538e-06
1476  ;-2,48725  ;1,83951  ;9,34792  ;-4,53568e-06
8072  ;-6,54344  ;1,03145  ;9,35183  ;-4,53597e-06
1557  ;-6,52699  ;2,01766  ;9,37133  ;-4,53701e-06
4971  ;-7,49478  ;2,57684  ;9,36622  ;-4,53754e-06
9631  ;-6,06578  ;1,91047  ;9,37639  ;-4,53762e-06
11190  ;-7,1005  ;8,03001  ;9,36198  ;-4,53762e-06
6158  ;-2,22764  ;1,59103  ;9,34202  ;-4,53769e-06
10589  ;-7,77953  ;8,44745  ;9,34125  ;-4,53781e-06
8262  ;-7,0144  ;2,00326  ;9,36555  ;-4,53827e-06
1518  ;-0,993305  ;7,0449  ;9,34835  ;-4,53890e-06
1405  ;-5,60456  ;1,80329  ;9,38146  ;-4,53914e-06
7238  ;-1,16797  ;7,53829  ;9,34218  ;-4,53930e-06
1478  ;-1,96803  ;1,34256  ;9,33612  ;-4,53970e-06
1519  ;-1,34264  ;8,03168  ;9,33601  ;-4,53974e-06
1357  ;-7,50181  ;1,98887  ;9,35977  ;-4,54010e-06
1466  ;-8,06117  ;8,69685  ;9,33577  ;-4,54022e-06
1080  ;-6,7031  ;7,86198  ;9,37723  ;-4,54023e-06
11077  ;-7,74858  ;7,74035  ;9,36061  ;-4,54031e-06
5030  ;-7,80819  ;1,62598  ;9,34726  ;-4,54037e-06
945  ;-8,11457  ;1,26309  ;9,33475  ;-4,54062e-06
8477  ;-2,25796  ;2,17613  ;9,36087  ;-4,54116e-06
9591  ;-1,47864  ;7,2588  ;9,35713  ;-4,54132e-06
9213  ;-1,65331  ;7,75219  ;9,35096  ;-4,54152e-06
1573  ;-2,65318  ;8,09436  ;9,36482  ;-4,54203e-06
7366  ;-6,79872  ;2,29573  ;9,38268  ;-4,54220e-06
9218  ;-2,30858  ;7,78353  ;9,36536  ;-4,54262e-06
1245  ;-2,04812  ;3,46423  ;9,38346  ;-4,54292e-06
910  ;-1,96398  ;7,47269  ;9,36591  ;-4,54324e-06
9011  ;-1,99835  ;1,92765  ;9,35497  ;-4,54324e-06
5580  ;0  ;0,929418  ;9,30202  ;-4,54348e-06
4973  ;-7,28613  ;2,28133  ;9,3769  ;-4,54378e-06
9941  ;-7,69283  ;0,783728  ;9,34212  ;-4,54380e-06
6008  ;-8,43286  ;8,47532  ;9,34059  ;-4,54430e-06
10865  ;-2,03839  ;2,98849  ;9,37864  ;-4,54448e-06
10893  ;-10  ;9,05871  ;9,30471  ;-4,54476e-06
10132  ;-9,05888  ;0  ;9,30485  ;-4,54481e-06
728  ;-7,99927  ;7,28264  ;9,3745  ;-4,54532e-06
9041  ;-6,79131  ;1,61125  ;9,37726  ;-4,54592e-06
1510  ;-2,02867  ;2,51275  ;9,37382  ;-4,54658e-06
8138  ;-8,40191  ;7,76822  ;9,35995  ;-4,54662e-06
4864  ;-7,5851  ;1,23397  ;9,35896  ;-4,54753e-06
5029  ;-7,27872  ;1,59686  ;9,37148  ;-4,54757e-06
955  ;-7,07045  ;2,5738  ;9,39404  ;-4,54761e-06
1025  ;-8,80456  ;8,2538  ;9,34541  ;-4,54799e-06
6022  ;-8,64731  ;9,00996  ;9,33464  ;-4,54833e-06
10581  ;-7,92136  ;0,325628  ;9,34212  ;-4,54944e-06
9902  ;-8,85726  ;2,52334  ;9,36395  ;-4,54971e-06
11231  ;-8,28338  ;2,78966  ;9,37998  ;-4,55007e-06
7987  ;-9,19322  ;3,35396  ;9,37785  ;-4,55144e-06
8160  ;-1,6292  ;3,20965  ;9,38982  ;-4,55206e-06
6025  ;-9,019  ;8,78843  ;9,33946  ;-4,55214e-06
6569  ;-0,789857  ;7,76359  ;9,35975  ;-4,55343e-06
6595  ;-1,48643  ;1,28829  ;9,35311  ;-4,55351e-06
6526  ;-1,61947  ;2,73391  ;9,385  ;-4,55399e-06
1342  ;-7,05562  ;1,20485  ;9,38318  ;-4,55475e-06
764  ;-9,23345  ;9,32306  ;9,33351  ;-4,55571e-06
8177  ;-9,19322  ;2,85396  ;9,37785  ;-4,55599e-06
7985  ;-9,62623  ;3,10396  ;9,37785  ;-4,55627e-06
6568  ;-0,331759  ;7,99212  ;9,35975  ;-4,55909e-06
6570  ;-0,772998  ;8,2971  ;9,35975  ;-4,55922e-06
1491  ;-1,21028  ;2,95507  ;9,39617  ;-4,56110e-06
10720  ;-6,7228  ;0,721734  ;9,40568  ;-4,56659e-06
3095  ;-0,73454  ;1,69986  ;9,37419  ;-4,56663e-06
1033  ;-1,00484  ;1,23402  ;9,3701  ;-4,56697e-06
5888  ;-0,312272  ;1,9349  ;9,37419  ;-4,56711e-06
9770  ;-0,72882  ;3,24878  ;9,41335  ;-4,57064e-06
8154  ;-7,24427  ;0,746821  ;9,40568  ;-4,57129e-06
8152  ;-6,9728  ;0,288721  ;9,40568  ;-4,57140e-06
1438  ;-8,64764  ;2,99944  ;9,42156  ;-4,57226e-06
5854  ;-0,72882  ;2,74877  ;9,41335  ;-4,57533e-06
5852  ;-0,295807  ;2,99877  ;9,41335  ;-4,57549e-06
10251  ;-8,72317  ;6,13639  ;9,4417  ;-4,57642e-06
9803  ;-9,15619  ;5,88639  ;9,4417  ;-4,57822e-06
10045  ;-9,15619  ;6,38639  ;9,4417  ;-4,58123e-06
10044  ;-9,5892  ;6,13639  ;9,4417  ;-4,58205e-06
8136  ;-3,99028  ;8,82825  ;9,4613  ;-4,58643e-06
8135  ;-4,24028  ;9,26126  ;9,4613  ;-4,58822e-06
8139  ;-8,13232  ;7,97015  ;9,44928  ;-4,59084e-06
10295  ;-3,74028  ;9,26126  ;9,4613  ;-4,59096e-06
9214  ;-2,02963  ;8,13165  ;9,44942  ;-4,59098e-06
10314  ;-3,99028  ;9,69427  ;9,4613  ;-4,59173e-06
6552  ;-1,32956  ;3,92947  ;9,47421  ;-4,59194e-06
9089  ;-0,896549  ;4,17946  ;9,47421  ;-4,59389e-06
9088  ;-0,896549  ;3,67947  ;9,47421  ;-4,59673e-06
9087  ;-0,463536  ;3,92947  ;9,47421  ;-4,59770e-06
8142  ;-9,17313  ;7,70456  ;9,45405  ;-4,59965e-06
9357  ;-2,95179  ;1,27543  ;9,48141  ;-4,60331e-06
11427  ;-3,21614  ;0,839022  ;9,48141  ;-4,60429e-06
8079  ;-9,60614  ;7,95456  ;9,45405  ;-4,60537e-06
11429  ;-2,24221  ;0,787368  ;9,46859  ;-4,60775e-06
9342  ;-2,69466  ;0,864107  ;9,48141  ;-4,60897e-06
2414  ;-7,81694  ;9,17372  ;9,47074  ;-4,60923e-06
9341  ;-2,96614  ;0,40601  ;9,48141  ;-4,60927e-06
7354  ;-2,01369  ;0,32927  ;9,46859  ;-4,61336e-06
5903  ;-1,7087  ;0,770497  ;9,46859  ;-4,61346e-06
2412  ;-8,04547  ;9,63181  ;9,47074  ;-4,61490e-06
10887  ;-8,35046  ;9,19059  ;9,47074  ;-4,61493e-06
9722  ;-7,64133  ;5,63308  ;9,54931  ;-4,61857e-06
9721  ;-7,66105  ;6,12336  ;9,54931  ;-4,62098e-06
10723  ;-8,11923  ;5,36378  ;9,54931  ;-4,62229e-06
8214  ;-8,11923  ;5,86378  ;9,54931  ;-4,62390e-06
8129  ;-1,95472  ;8,63254  ;9,51231  ;-4,62797e-06
7515  ;-2,254  ;9,10562  ;9,51231  ;-4,62887e-06
2407  ;-2,3475  ;5,62102  ;9,57686  ;-4,63255e-06
9163  ;-5,56252  ;6,13848  ;9,60184  ;-4,63289e-06
6138  ;-1,76896  ;9,11635  ;9,51231  ;-4,63399e-06
5800  ;-1,44353  ;6,08622  ;9,56059  ;-4,63457e-06
6136  ;-2,004  ;9,53863  ;9,51231  ;-4,63462e-06
7224  ;-5,04972  ;1,21657  ;9,56377  ;-4,63476e-06
8633  ;-5,27435  ;6,53322  ;9,60184  ;-4,63479e-06
8238  ;-2,33651  ;6,11538  ;9,57686  ;-4,63485e-06
6976  ;-5,93187  ;6,4335  ;9,60184  ;-4,63611e-06
2406  ;-1,87875  ;5,34729  ;9,57686  ;-4,63619e-06
5799  ;-1,01051  ;5,83622  ;9,56059  ;-4,63661e-06
2405  ;-1,87875  ;5,84729  ;9,57686  ;-4,63776e-06
7223  ;-4,79972  ;0,783556  ;9,56377  ;-4,63780e-06
8871  ;-5,29972  ;0,783556  ;9,56377  ;-4,63793e-06
6662  ;-1,44691  ;6,60056  ;9,56059  ;-4,63795e-06
8632  ;-5,54992  ;6,94428  ;9,60184  ;-4,63858e-06
7273  ;-5,15281  ;5,33667  ;9,62215  ;-4,63940e-06
5798  ;-1,01051  ;6,33622  ;9,56059  ;-4,63946e-06
10699  ;-5,04972  ;0,350543  ;9,56377  ;-4,63991e-06
7272  ;-4,7745  ;5,63373  ;9,62215  ;-4,64021e-06
7517  ;-0,577501  ;6,08622  ;9,56059  ;-4,64061e-06
7274  ;-5,3658  ;5,7096  ;9,62215  ;-4,64069e-06
7282  ;-4,5  ;0,433013  ;9,56699  ;-4,64186e-06
8869  ;-5,5  ;0,433013  ;9,56699  ;-4,64187e-06
10103  ;-9,56699  ;4,5  ;9,56699  ;-4,64189e-06
9314  ;-9,56699  ;5,5  ;9,56699  ;-4,64189e-06
6681  ;-0,433013  ;4,5  ;9,56699  ;-4,64191e-06
6262  ;-0,433013  ;5,5  ;9,56699  ;-4,64194e-06
8148  ;-5,5  ;9,56699  ;9,56699  ;-4,64197e-06
6839  ;-4,5  ;9,56699  ;9,56699  ;-4,64198e-06
7738  ;-5,07763  ;6,10433  ;9,62215  ;-4,64216e-06
10102  ;-10  ;4,75  ;9,56699  ;-4,64299e-06
9311  ;-10  ;5,25  ;9,56699  ;-4,64300e-06
10574  ;-4,75  ;0  ;9,56699  ;-4,64301e-06
11234  ;-5,25  ;0  ;9,56699  ;-4,64303e-06
6680  ;0  ;4,75  ;9,56699  ;-4,64305e-06
6259  ;0  ;5,25  ;9,56699  ;-4,64306e-06
8126  ;-5,25  ;10  ;9,56699  ;-4,64311e-06
6838  ;-4,75  ;10  ;9,56699  ;-4,64312e-06
5569  ;-4,25  ;0  ;9,56699  ;-4,64449e-06
10101  ;-10  ;4,25  ;9,56699  ;-4,64452e-06
11232  ;-5,75  ;0  ;9,56699  ;-4,64453e-06
9312  ;-10  ;5,75  ;9,56699  ;-4,64455e-06
9325  ;0  ;4,25  ;9,56699  ;-4,64456e-06
6258  ;0  ;5,75  ;9,56699  ;-4,64457e-06
8146  ;-5,75  ;10  ;9,56699  ;-4,64461e-06
8118  ;-4,25  ;10  ;9,56699  ;-4,64466e-06
9599  ;-2,33103  ;4,35135  ;9,6014  ;-4,64513e-06
5849  ;0  ;2,73537  ;9,54535  ;-4,64587e-06
5850  ;-0,433013  ;2,48537  ;9,54535  ;-4,64606e-06
5108  ;-0,5  ;0  ;9,5  ;-4,64610e-06
5155  ;0  ;0,5  ;9,5  ;-4,64613e-06
3241  ;-10  ;0,5  ;9,5  ;-4,64617e-06
10135  ;-9,5  ;0  ;9,5  ;-4,64619e-06
11057  ;-10  ;9,5  ;9,5  ;-4,64622e-06
10881  ;-9,5  ;10  ;9,5  ;-4,64623e-06
8088  ;0  ;9,5  ;9,5  ;-4,64633e-06
10404  ;-0,5  ;10  ;9,5  ;-4,64633e-06
7739  ;-4,38343  ;5,97009  ;9,63038  ;-4,64663e-06
9362  ;-3,5  ;0,433013  ;9,56699  ;-4,64733e-06
6890  ;-6,5  ;0,433013  ;9,56699  ;-4,64735e-06
9324  ;-9,56699  ;6,5  ;9,56699  ;-4,64737e-06
7983  ;-9,56699  ;3,5  ;9,56699  ;-4,64737e-06
9768  ;-0,433013  ;3,5  ;9,56699  ;-4,64737e-06
5568  ;-3,75  ;0  ;9,56699  ;-4,64739e-06
8521  ;-4,03823  ;5,57469  ;9,63232  ;-4,64742e-06
9196  ;-6,5  ;9,56699  ;9,56699  ;-4,64744e-06
10867  ;-2,31653  ;3,86609  ;9,6014  ;-4,64744e-06
6701  ;-0,433013  ;6,5  ;9,56699  ;-4,64745e-06
6886  ;-6,25  ;0  ;9,56699  ;-4,64745e-06
10156  ;-10  ;3,75  ;9,56699  ;-4,64745e-06
9750  ;-3,5  ;9,56699  ;9,56699  ;-4,64747e-06
9326  ;0  ;3,75  ;9,56699  ;-4,64747e-06
9320  ;-10  ;6,25  ;9,56699  ;-4,64747e-06
11292  ;0  ;6,25  ;9,56699  ;-4,64749e-06
10711  ;-6,25  ;10  ;9,56699  ;-4,64751e-06
9747  ;-3,75  ;10  ;9,56699  ;-4,64760e-06
10174  ;-3,92926  ;1,39187  ;9,58732  ;-4,64825e-06
6825  ;-4,68656  ;6,44069  ;9,63038  ;-4,64863e-06
5024  ;-1,86259  ;4,62494  ;9,6014  ;-4,64872e-06
4811  ;-3,60244  ;5,28273  ;9,63232  ;-4,64926e-06
6335  ;-10  ;0  ;9,5  ;-4,64999e-06
11439  ;0  ;0  ;9,5  ;-4,65000e-06
10880  ;-10  ;10  ;9,5  ;-4,65004e-06
6824  ;-4,03393  ;6,33738  ;9,63038  ;-4,65010e-06
8087  ;0  ;10  ;9,5  ;-4,65015e-06
9495  ;-4,17926  ;0,958857  ;9,58732  ;-4,65024e-06
5023  ;-1,86259  ;4,12494  ;9,6014  ;-4,65034e-06
7529  ;-4,12537  ;4,37452  ;9,63866  ;-4,65036e-06
8520  ;-3,68873  ;5,94198  ;9,63232  ;-4,65077e-06
5886  ;0  ;2,23537  ;9,54535  ;-4,65134e-06
5414  ;-3,75205  ;3,35345  ;9,62576  ;-4,65140e-06
7525  ;-4,42367  ;4,0767  ;9,64061  ;-4,65142e-06
9359  ;-3,25  ;0  ;9,56699  ;-4,65150e-06
9321  ;-10  ;6,75  ;9,56699  ;-4,65155e-06
6887  ;-6,75  ;0  ;9,56699  ;-4,65156e-06
7982  ;-10  ;3,25  ;9,56699  ;-4,65156e-06
9769  ;0  ;3,25  ;9,56699  ;-4,65157e-06
11291  ;0  ;6,75  ;9,56699  ;-4,65161e-06
10176  ;-3,41491  ;1,39527  ;9,58732  ;-4,65161e-06
10891  ;-6,75  ;10  ;9,56699  ;-4,65161e-06
5807  ;-3,25  ;10  ;9,56699  ;-4,65167e-06
10672  ;-3,67828  ;4,68437  ;9,63866  ;-4,65203e-06
6823  ;-4,41657  ;6,85162  ;9,63038  ;-4,65234e-06
10606  ;-5,59567  ;3,94669  ;9,64234  ;-4,65298e-06
4812  ;-3,17902  ;5,55985  ;9,63232  ;-4,65299e-06
10173  ;-3,67926  ;0,958857  ;9,58732  ;-4,65304e-06
5022  ;-1,42958  ;4,37494  ;9,6014  ;-4,65311e-06
9309  ;-5,87195  ;5,70959  ;9,64352  ;-4,65312e-06
8099  ;-5,9466  ;4,26863  ;9,64298  ;-4,65325e-06
1825  ;-4,71789  ;3,62663  ;9,64061  ;-4,65328e-06
5413  ;-4,13643  ;2,84143  ;9,62576  ;-4,65357e-06
7527  ;-3,76335  ;4,03018  ;9,63866  ;-4,65364e-06
8260  ;-5,49249  ;7,76079  ;9,61749  ;-4,65366e-06
5570  ;-3,92926  ;0,525845  ;9,58732  ;-4,65411e-06
9206  ;-6,26648  ;5,34473  ;9,64352  ;-4,65418e-06
8005  ;-6,33156  ;4,63903  ;9,64298  ;-4,65433e-06
7524  ;-4,06166  ;3,73236  ;9,64061  ;-4,65464e-06
1646  ;-5,30031  ;3,55421  ;9,64234  ;-4,65466e-06
9340  ;-2,7449  ;0  ;9,56391  ;-4,65501e-06
10382  ;-7,62052  ;5,07137  ;9,62409  ;-4,65503e-06
10549  ;-10  ;2,7449  ;9,56391  ;-4,65505e-06
11118  ;-7,2551  ;10  ;9,56391  ;-4,65512e-06
11170  ;0  ;7,2551  ;9,56391  ;-4,65513e-06
5809  ;-2,74459  ;10  ;9,56391  ;-4,65516e-06
10550  ;-9,56699  ;2,4949  ;9,56391  ;-4,65526e-06
9339  ;-2,47343  ;0,458097  ;9,56391  ;-4,65530e-06
2410  ;-7,52657  ;9,5419  ;9,56391  ;-4,65539e-06
7513  ;-2,49459  ;9,56699  ;9,56391  ;-4,65539e-06
11169  ;-0,458098  ;7,52657  ;9,56391  ;-4,65543e-06
4867  ;-7,6206  ;4,53366  ;9,62409  ;-4,65556e-06
9118  ;-3,25455  ;4,41417  ;9,63866  ;-4,65566e-06
6777  ;-5,95735  ;3,65713  ;9,64234  ;-4,65607e-06
9205  ;-6,2413  ;6,00461  ;9,64352  ;-4,65629e-06
5415  ;-3,64049  ;2,83468  ;9,62576  ;-4,65634e-06
11071  ;-3,33936  ;6,22479  ;9,63561  ;-4,65639e-06
8006  ;-6,30828  ;3,97907  ;9,64298  ;-4,65650e-06
8807  ;-10  ;7,25  ;9,56699  ;-4,65653e-06
8149  ;-7,25  ;0  ;9,56699  ;-4,65655e-06
8809  ;-9,56699  ;7,5  ;9,56699  ;-4,65677e-06
9514  ;-4,44604  ;3,22034  ;9,64061  ;-4,65682e-06
8150  ;-7,52147  ;0,4581  ;9,56699  ;-4,65682e-06
8239  ;-6,2389  ;3,34472  ;9,63743  ;-4,65729e-06
5817  ;-5,21981  ;8,22453  ;9,61749  ;-4,65739e-06
9204  ;-6,74274  ;5,61445  ;9,64352  ;-4,65818e-06
11034  ;-6,67774  ;5,03126  ;9,64667  ;-4,65829e-06
1645  ;-5,57455  ;3,14782  ;9,64234  ;-4,65830e-06
6765  ;-6,8079  ;4,37105  ;9,64298  ;-4,65846e-06
4559  ;-2,82965  ;5,84266  ;9,63561  ;-4,65861e-06
5818  ;-5,71981  ;8,22453  ;9,61749  ;-4,65864e-06
9706  ;-5,85609  ;2,83541  ;9,63743  ;-4,65949e-06
3707  ;-8,09842  ;4,80208  ;9,62409  ;-4,65949e-06
6925  ;-5,42405  ;4,96538  ;9,6628  ;-4,66006e-06
11070  ;-3,72546  ;6,62827  ;9,64351  ;-4,66043e-06
7353  ;-2,2449  ;0  ;9,56391  ;-4,66052e-06
10548  ;-10  ;2,2449  ;9,56391  ;-4,66054e-06
2409  ;-7,7551  ;10  ;9,56391  ;-4,66060e-06
11289  ;0  ;7,7551  ;9,56391  ;-4,66065e-06
3708  ;-8,09842  ;4,30208  ;9,62409  ;-4,66068e-06
7514  ;-2,24459  ;10  ;9,56391  ;-4,66069e-06
8571  ;-5,63704  ;5,3383  ;9,6628  ;-4,66095e-06
6926  ;-5,64662  ;4,60304  ;9,6628  ;-4,66108e-06
4870  ;-7,6117  ;4,07375  ;9,63226  ;-4,66126e-06
10826  ;-2,81867  ;6,33702  ;9,63561  ;-4,66137e-06
5816  ;-5,46981  ;8,65755  ;9,61749  ;-4,66148e-06
10579  ;-7,75  ;0  ;9,56699  ;-4,66203e-06
8077  ;-10  ;7,75  ;9,56699  ;-4,66204e-06
9705  ;-6,34992  ;2,82861  ;9,63743  ;-4,66221e-06
6924  ;-6,03157  ;4,97344  ;9,6628  ;-4,66231e-06
6764  ;-7,15408  ;4,76327  ;9,64667  ;-4,66231e-06
9656  ;-7,154  ;5,30098  ;9,64667  ;-4,66242e-06
5391  ;-3,34575  ;3,77422  ;9,64802  ;-4,66257e-06
11143  ;-4,10809  ;7,14251  ;9,64351  ;-4,66257e-06
6238  ;-1,49753  ;2,00269  ;9,58588  ;-4,66304e-06
10695  ;-6,67237  ;6,19842  ;9,65001  ;-4,66356e-06
6348  ;-1,02455  ;2,30206  ;9,58588  ;-4,66408e-06
8791  ;-7,63551  ;3,58291  ;9,63226  ;-4,66427e-06
8258  ;-6,03697  ;8,61708  ;9,61943  ;-4,66436e-06
6743  ;-1,37974  ;5,04839  ;9,62508  ;-4,66437e-06
9116  ;-2,83695  ;4,15821  ;9,64802  ;-4,66477e-06
11083  ;-3,20477  ;6,7405  ;9,64351  ;-4,66499e-06
3741  ;-8,51656  ;5,11692  ;9,62833  ;-4,66518e-06
7535  ;-1,37974  ;5,54839  ;9,62508  ;-4,66519e-06
3710  ;-8,66098  ;4,54687  ;9,6253  ;-4,66531e-06
11142  ;-3,62101  ;7,14826  ;9,64351  ;-4,66532e-06
9658  ;-7,17381  ;5,80826  ;9,65001  ;-4,66572e-06
4813  ;-3,22236  ;4,96879  ;9,66008  ;-4,66583e-06
10373  ;-8,51656  ;5,61692  ;9,62833  ;-4,66617e-06
2388  ;-0,422269  ;1,52326  ;9,56538  ;-4,66636e-06
10872  ;-5,78697  ;9,05009  ;9,61943  ;-4,66637e-06
2384  ;0  ;1,7583  ;9,56538  ;-4,66670e-06
8790  ;-8,08952  ;3,84217  ;9,63226  ;-4,66687e-06
5390  ;-3,23419  ;3,25544  ;9,64802  ;-4,66700e-06
3709  ;-8,66098  ;4,04687  ;9,6253  ;-4,66718e-06
5392  ;-2,82246  ;3,67295  ;9,64802  ;-4,66747e-06
6685  ;-0,946729  ;4,79839  ;9,62508  ;-4,66762e-06
8257  ;-6,55132  ;8,61368  ;9,61943  ;-4,66763e-06
6303  ;-6,21028  ;6,69562  ;9,65763  ;-4,66767e-06
10874  ;-7,06631  ;8,72428  ;9,60933  ;-4,66774e-06
6744  ;-0,946729  ;5,29839  ;9,62508  ;-4,66778e-06
10670  ;-4,837  ;4,97938  ;9,67952  ;-4,66815e-06
10694  ;-7,19354  ;6,29855  ;9,65001  ;-4,66845e-06
8825  ;-8,94958  ;4,86691  ;9,62833  ;-4,66846e-06
11005  ;-4,97365  ;6,91169  ;9,66343  ;-4,66862e-06
8068  ;-6,80196  ;9,16069  ;9,60933  ;-4,66870e-06
8824  ;-8,94958  ;5,36691  ;9,62833  ;-4,66878e-06
